Small Unit Installation Postcode,Previous Years (2001-2012) - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Installations Quantity Total
4884,74,0,0,0,1,0,0,0,1,0,0,2,1,2,2,0,0,1,0,0,0,0,1,0,2,87
4885,149,0,0,1,2,0,1,0,1,0,0,1,3,0,0,0,0,0,1,1,1,3,2,1,0,167
4886,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
4887,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,1,0,65
4888,82,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,89
4890,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,0,0,23
4891,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,131,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,1,1,1,1,0,0,0,143
5000,234,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,241
5001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5006,53,0,0,0,0,1,1,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63
5007,54,1,0,0,1,3,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
5008,135,0,2,2,1,6,0,0,2,4,1,3,2,0,0,0,1,1,0,1,0,0,0,0,1,162
5009,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5010,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24
5011,99,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,103
5012,94,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1,0,2,2,2,2,0,1,0,0,110
5013,100,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,106
5014,111,0,0,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,1,123
5015,42,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47
5016,111,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115
5017,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,63
5018,75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,80
5019,101,0,0,0,0,0,3,0,0,1,0,2,1,2,0,1,1,1,0,0,1,1,0,2,1,118
5020,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46
5021,86,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,4,2,0,0,0,0,99
5022,211,0,1,1,0,4,0,1,0,0,2,2,1,0,2,0,1,0,2,0,0,2,1,1,1,233
5023,207,0,2,2,0,1,0,2,2,1,1,1,0,0,1,1,0,0,1,0,0,2,2,0,0,226
5024,174,0,2,0,0,0,1,0,1,2,1,0,0,2,1,0,0,5,0,0,0,0,0,1,1,191
5025,96,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,101
5030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5031,71,0,0,0,0,1,0,0,1,0,2,1,2,0,0,0,1,3,0,0,0,0,0,1,0,83
5032,160,0,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,2,174
5033,67,1,2,0,0,2,0,0,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,80
5034,117,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,123
5035,58,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62
5036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5037,123,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,131
5038,183,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,192
5039,126,2,3,1,2,2,0,3,0,1,2,2,0,0,1,2,0,1,0,0,0,0,1,0,0,149
5040,53,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,59
5041,257,0,1,1,0,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,271
5042,161,1,0,0,0,1,0,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,5,1,0,181
5043,275,1,0,2,1,1,1,1,1,1,2,0,2,1,0,0,0,0,1,1,2,1,0,1,2,297
5044,190,0,1,0,0,0,3,1,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,203
5045,170,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,2,2,0,0,2,0,1,0,1,184
5046,127,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,135
5047,129,1,1,1,2,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,142
5048,250,1,0,1,2,0,1,0,3,1,1,4,2,1,3,1,0,8,1,0,1,1,1,2,1,286
5049,276,2,0,0,2,3,1,1,1,0,1,4,0,1,0,0,0,5,0,0,0,2,1,1,0,301
5050,241,1,0,0,4,1,2,0,0,0,2,1,0,0,3,2,2,0,1,0,0,0,0,2,1,263
5051,624,2,4,2,1,1,3,0,1,3,3,6,0,2,1,1,2,3,1,1,1,1,1,2,1,667
5052,310,1,1,1,1,0,1,1,1,2,0,0,1,0,0,0,0,2,0,1,3,0,0,2,1,329
