Small Unit Installation Postcode,Previous Years (2001-2013) - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Jan 2015 - Installations Quantity,Feb 2015 - Installations Quantity,Mar 2015 - Installations Quantity,Apr 2015 - Installations Quantity,May 2015 - Installations Quantity,Jun 2015 - Installations Quantity,Jul 2015 - Installations Quantity,Aug 2015 - Installations Quantity,Sep 2015 - Installations Quantity,Oct 2015 - Installations Quantity,Nov 2015 - Installations Quantity,Dec 2015 - Installations Quantity,Installations Quantity Total
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2008,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010,53,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59
2011,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,70,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72
2016,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2017,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
2018,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2019,45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,51
2020,61,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66
2021,69,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,78
2022,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52
2023,37,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2024,58,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,66
2025,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39
2026,110,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,120
2027,9,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2028,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
2029,28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2030,65,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69
2031,184,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,190
2032,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,66
2033,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33
2034,88,2,2,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,100
2035,222,0,1,3,0,1,0,0,1,2,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,237
2036,376,0,2,1,0,1,2,2,0,1,0,1,0,3,0,0,0,1,1,0,2,0,1,0,1,395
2037,150,0,0,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,6,2,2,1,0,0,0,168
2038,137,0,0,1,1,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,147
2039,106,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,0,1,0,0,0,120
2040,281,2,3,3,0,1,0,3,1,0,4,4,2,0,1,1,1,5,2,3,1,1,3,2,0,324
2041,180,1,1,0,2,0,1,1,2,1,2,0,2,0,0,0,0,0,1,0,3,2,2,0,3,204
2042,125,0,2,1,1,0,2,3,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,2,145
2043,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,27
2044,66,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,75
2045,54,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,59
2046,136,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,147
2047,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33
2048,50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2049,91,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,97
2050,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,44
2055,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2057,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2060,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,40
2061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2062,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36
2063,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45
2064,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2065,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,118
2066,197,1,1,1,0,0,1,1,1,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,2,212
2067,103,0,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,110
2068,137,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,2,0,0,0,0,1,148
2069,111,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,2,0,0,0,127
2070,149,0,1,4,0,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,161
2071,134,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,1,0,1,1,0,0,0,2,0,146
2072,56,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,63
2073,208,0,1,1,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,216
2074,379,2,0,2,1,3,1,1,3,1,1,1,0,1,0,2,0,0,2,1,1,1,2,1,1,407
2075,264,0,0,0,3,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,1,1,0,0,277
2076,305,0,1,1,1,2,1,4,1,0,0,2,2,0,0,3,0,1,2,1,1,0,0,0,0,328
2077,456,1,2,4,0,0,1,4,0,2,2,4,2,1,2,2,0,1,1,0,1,0,0,2,0,488
2079,187,0,1,1,0,1,2,1,0,1,0,2,0,0,2,0,1,0,0,1,0,1,0,0,0,201
2080,73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76
2081,215,0,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,226
2082,213,0,1,2,2,3,0,1,0,0,0,1,2,2,0,0,0,1,0,2,0,1,0,0,0,231
2083,83,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,91
2084,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2085,166,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,173
2086,175,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,185
2087,200,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,212
2088,119,1,0,0,0,1,0,3,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,132
2089,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2090,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44
2091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82
2093,189,0,0,0,0,0,0,1,2,1,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,200
2094,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
2095,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
2096,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,91
2097,124,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,133
2098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2099,202,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,2,2,217
2100,291,0,0,0,0,0,1,0,1,0,1,2,3,1,0,0,0,1,0,0,1,1,1,0,0,304
2101,200,2,0,3,0,2,4,2,0,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,221
2102,51,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,56
2103,108,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,2,118
2104,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,63
2105,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43
2106,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85
2107,171,0,0,0,0,2,0,0,0,1,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,181
2108,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,35
2110,69,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,74
2111,106,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,0,1,0,0,1,115
2112,258,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,1,1,1,0,0,0,269
2113,230,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,238
2114,184,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,190
2115,139,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,146
2116,49,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
2117,252,0,0,1,0,1,0,3,0,1,1,1,0,2,2,0,0,0,0,1,1,1,0,2,2,271
2118,459,1,0,2,0,1,1,2,1,0,1,2,0,0,4,3,1,1,1,1,0,2,0,2,4,489
2119,155,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,164
2120,441,0,1,2,1,0,1,3,1,1,1,0,0,1,3,0,1,0,0,0,1,1,0,1,2,462
2121,289,0,1,1,1,1,3,1,1,1,1,2,1,0,1,0,2,1,1,0,0,1,1,0,1,311
2122,337,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,347
2123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2125,264,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,2,0,274
2126,207,0,1,0,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,4,0,220
2127,458,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,466
2128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2130,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,43
2131,67,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,0,1,77
2132,57,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63
2133,52,0,2,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,61
2134,45,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2135,112,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,117
2136,25,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
2137,153,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,160
2138,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,52
2139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2140,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29
2141,109,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,116
2142,94,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,101
2143,89,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,94
2144,109,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,1,119
2145,703,1,3,1,1,3,1,0,1,4,3,3,1,2,0,0,0,0,3,0,6,1,3,1,3,744
2146,231,2,2,2,2,2,1,0,1,2,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,252
2147,683,0,1,6,3,0,0,1,3,4,1,3,2,1,0,1,1,6,4,0,4,0,2,3,1,730
2148,764,0,5,4,2,4,6,1,3,1,4,1,4,9,2,2,0,1,1,1,2,2,2,4,1,826
2150,32,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,38
2151,220,0,1,1,2,1,0,1,0,1,2,4,1,0,8,1,0,2,1,2,2,1,2,0,0,253
2152,162,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0,1,2,1,0,0,1,174
2153,920,3,2,5,2,4,4,3,3,2,6,5,4,3,2,2,3,2,2,5,2,5,2,3,1,995
2154,592,0,1,4,0,3,1,0,2,2,2,2,2,2,1,5,0,1,4,1,1,1,0,1,0,628
2155,371,1,4,2,2,3,3,8,5,4,4,5,1,0,2,1,2,0,1,14,4,2,11,0,3,453
2156,407,0,1,0,2,0,0,1,2,2,1,4,2,3,2,1,1,0,0,1,0,2,0,0,2,434
2157,110,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,117
2158,162,0,0,1,0,0,1,1,1,2,0,0,1,0,1,6,3,0,0,0,0,0,1,0,0,180
2159,201,0,1,1,1,0,0,2,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,1,220
2160,234,0,0,2,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,1,0,0,0,245
2161,235,1,9,0,0,0,0,0,5,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,256
2162,195,0,1,0,0,0,0,0,1,0,0,2,0,1,1,2,0,0,0,0,0,2,1,1,1,208
2163,63,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,68
2164,347,1,1,0,4,0,0,6,0,2,3,1,1,1,0,2,1,2,0,1,2,2,1,1,0,379
2165,388,2,0,1,0,0,1,3,1,3,2,3,3,1,3,0,1,0,1,0,0,0,0,1,0,414
2166,505,0,1,0,0,3,0,1,0,2,2,0,1,2,1,2,0,0,2,2,1,0,1,0,0,526
2167,160,1,0,0,1,3,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,176
2168,407,2,0,1,1,0,0,0,0,2,2,1,1,0,2,2,0,0,0,0,2,0,0,1,0,424
