Small Unit Installation Postcode,Previous Years (2001-2002) - Installations Quantity,Jan 2003 - Installations Quantity,Feb 2003 - Installations Quantity,Mar 2003 - Installations Quantity,Apr 2003 - Installations Quantity,May 2003 - Installations Quantity,Jun 2003 - Installations Quantity,Jul 2003 - Installations Quantity,Aug 2003 - Installations Quantity,Sep 2003 - Installations Quantity,Oct 2003 - Installations Quantity,Nov 2003 - Installations Quantity,Dec 2003 - Installations Quantity,Jan 2004 - Installations Quantity,Feb 2004 - Installations Quantity,Mar 2004 - Installations Quantity,Apr 2004 - Installations Quantity,May 2004 - Installations Quantity,Jun 2004 - Installations Quantity,Jul 2004 - Installations Quantity,Aug 2004 - Installations Quantity,Sep 2004 - Installations Quantity,Oct 2004 - Installations Quantity,Nov 2004 - Installations Quantity,Dec 2004 - Installations Quantity,Installations Quantity Total
0000,358,1,2,2,3,0,4,3,3,1,0,2,1,3,2,2,0,4,19,18,16,14,15,24,13,510
0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0800,27,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,0,0,0,1,0,49
0801,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,11
0804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0810,130,6,4,8,7,15,11,9,11,7,9,10,5,12,7,6,14,7,14,21,18,10,13,9,14,377
0811,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
0812,87,3,3,13,6,5,7,8,9,6,7,4,7,10,11,12,4,13,16,13,21,22,17,6,8,318
0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0820,83,3,3,12,1,5,11,9,7,9,2,7,11,10,4,5,9,17,9,7,9,8,1,10,7,259
0821,3,0,0,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,16
0822,10,0,1,2,0,0,0,0,0,7,2,1,0,3,1,0,1,1,0,1,9,1,4,6,5,55
0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0828,5,1,0,0,0,0,0,0,13,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,24
0829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0830,131,5,2,10,6,6,10,5,10,12,3,6,10,10,3,10,10,13,7,14,14,16,9,14,13,349
0831,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,15
0832,53,2,1,2,3,3,10,1,8,4,3,2,5,2,1,4,3,9,1,4,4,8,10,5,8,156
0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0835,53,3,2,4,3,2,3,0,3,5,2,7,3,3,2,3,3,4,1,2,3,3,3,4,7,128
0836,39,5,4,3,2,3,4,5,3,0,5,5,4,1,0,2,3,3,3,7,3,4,3,3,2,116
0837,13,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,21
0838,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
0839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,5
0841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,5
0845,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,8
0846,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5
0847,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0850,17,1,1,0,1,2,5,5,4,17,4,2,2,3,1,4,0,0,1,8,3,0,3,1,1,86
0851,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,0,0,0,0,0,18
0852,2,0,0,0,0,0,0,2,4,6,6,0,0,0,1,0,1,1,1,1,1,1,5,1,0,33
0853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0854,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,32
0860,16,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,1,0,3,1,1,1,0,31
0861,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
0862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0870,371,9,15,16,17,15,9,16,26,19,22,17,17,6,10,10,8,17,15,24,8,9,15,13,8,712
0871,10,0,0,0,0,0,2,2,2,4,0,0,0,0,2,1,0,2,0,12,2,0,0,1,0,40
0872,122,19,18,0,0,0,12,0,0,2,1,4,1,3,2,6,2,6,6,4,5,8,0,0,0,221
0880,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,3,0,1,0,1,11
0881,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,6
0885,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
0886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
