Small Unit Installation Postcode,Previous Years (2001-2014) - Installations Quantity,Jan 2015 - Installations Quantity,Feb 2015 - Installations Quantity,Mar 2015 - Installations Quantity,Apr 2015 - Installations Quantity,May 2015 - Installations Quantity,Jun 2015 - Installations Quantity,Jul 2015 - Installations Quantity,Aug 2015 - Installations Quantity,Sep 2015 - Installations Quantity,Oct 2015 - Installations Quantity,Nov 2015 - Installations Quantity,Dec 2015 - Installations Quantity,Jan 2016 - Installations Quantity,Feb 2016 - Installations Quantity,Mar 2016 - Installations Quantity,Apr 2016 - Installations Quantity,May 2016 - Installations Quantity,Jun 2016 - Installations Quantity,Jul 2016 - Installations Quantity,Aug 2016 - Installations Quantity,Sep 2016 - Installations Quantity,Oct 2016 - Installations Quantity,Nov 2016 - Installations Quantity,Dec 2016 - Installations Quantity,Installations Quantity Total
0854,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
0860,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0861,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0862,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0870,"2,196",2,4,3,3,2,3,6,3,5,4,2,4,1,5,2,2,2,0,0,2,4,6,6,3,2270
0871,99,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102
0872,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350
0880,199,3,1,2,1,0,0,0,2,1,0,18,0,0,0,0,1,0,0,0,0,1,1,1,1,232
0881,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
0885,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0886,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1499,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1639,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1655,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1685,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1710,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1715,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1730,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1755,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1765,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1790,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1830,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
1848,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1885,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1890,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1891,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2008,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,33
2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010,57,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60
2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2015,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,74
2016,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2017,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
2018,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
2019,47,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,53
2020,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
2021,75,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2022,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53
2023,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,43
2024,62,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,68
2025,38,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42
2026,116,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,125
2027,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2028,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2029,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2030,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,71
2031,187,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,1,195
2032,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
2033,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,36
2034,97,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2035,230,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,241
2036,386,3,0,0,0,1,1,0,2,0,1,0,1,0,0,0,1,2,1,3,0,2,3,2,2,411
2037,155,0,1,1,0,0,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,171
2038,145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,150
2039,114,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,2,1,0,0,1,2,0,129
2040,304,0,1,1,1,5,2,3,1,1,3,2,0,0,0,0,1,1,2,0,2,1,1,2,2,336
2041,193,0,0,0,0,0,1,0,3,2,2,0,3,3,0,1,2,1,0,0,4,0,0,0,0,215
2042,135,0,0,0,1,1,2,1,1,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,148
2043,24,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2044,71,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77
2045,56,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
2046,144,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,2,156
2047,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
2048,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55
2049,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,101
2050,41,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,47
2055,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2057,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2060,37,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42
2061,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2062,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37
2063,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2064,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
2065,116,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,121
2066,206,0,1,0,1,1,0,0,0,0,1,0,2,0,3,0,1,0,1,0,1,0,0,0,2,220
2067,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111
2068,142,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,151
2069,117,1,0,0,4,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,129
2070,156,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,164
2071,139,0,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,148
2072,60,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,65
2073,214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,218
2074,395,1,0,2,0,0,2,1,1,1,2,1,1,1,2,0,2,1,2,0,0,1,1,1,25,443
2075,271,2,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,1,1,0,283
2076,320,0,0,3,0,1,2,1,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,334
2077,478,1,2,2,0,1,1,0,1,0,0,2,0,0,1,4,1,0,0,1,2,1,1,1,2,502
2079,196,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,204
2080,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2081,223,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,231
2082,225,2,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,236
2083,87,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,93
2084,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,89
2085,171,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,175
2086,183,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,188
2087,204,1,1,0,0,0,1,0,0,1,1,1,2,0,0,2,0,0,0,0,2,1,0,0,0,217
2088,127,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,134
2089,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,38
2090,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,85
2093,197,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,202
2094,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2095,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,50
2096,86,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2097,129,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,137
2098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2099,209,0,0,0,3,1,0,0,0,0,0,2,2,1,0,1,0,0,1,0,2,0,0,0,1,223
2100,299,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1,2,1,1,0,1,0,0,315
2101,215,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,2,1,232
2102,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57
2103,112,0,0,2,1,0,0,0,0,0,1,0,2,2,1,1,0,1,1,0,0,0,0,1,0,125
2104,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,65
2105,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,48
2106,83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,88
2107,179,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,188
2108,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37
2110,71,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
2111,110,0,0,1,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,119
2112,263,0,0,1,2,0,0,1,1,1,0,0,0,1,0,1,1,1,2,1,0,0,2,0,0,278
2113,236,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,244
2114,186,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,0,0,2,0,2,0,0,1,198
2115,141,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,2,1,0,0,0,1,0,2,0,153
2116,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
2117,260,2,2,0,0,0,0,1,1,1,0,2,2,1,0,0,0,1,0,1,0,0,1,2,0,277
2118,470,0,4,3,1,1,1,1,0,2,0,2,4,1,1,0,0,0,0,0,0,0,1,2,0,494
2119,159,1,1,0,0,0,2,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,170
2120,452,1,3,0,1,0,0,0,1,1,0,1,2,0,0,1,0,4,0,2,2,0,0,1,1,473
2121,303,0,1,0,2,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,315
2122,342,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,1,0,353
2123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2125,266,0,0,0,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,278
2126,213,0,1,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,1,224
2127,465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
2128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2130,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44
2131,68,0,2,0,0,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,79
2132,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65
2133,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,64
2134,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53
2135,115,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,122
2136,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
2137,156,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,162
2138,46,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,54
2139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2140,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2141,111,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,121
2142,97,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
2143,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,98
2144,112,1,0,0,0,0,0,2,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,122
2145,725,2,0,0,0,0,3,0,6,1,3,1,3,2,1,2,3,3,1,0,1,1,6,0,3,767
2146,246,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,1,1,1,1,0,0,0,1,258
2147,707,1,0,1,1,6,4,0,4,0,2,3,1,1,0,1,0,1,1,0,1,1,2,3,2,743
2148,799,9,2,2,0,1,1,1,2,2,2,4,1,0,2,2,1,4,2,3,3,1,2,1,0,847
2150,35,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2151,234,0,8,1,0,2,1,2,2,1,2,0,0,1,0,3,1,0,0,0,0,2,1,2,2,265
2152,164,0,1,2,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,175
2153,963,3,2,2,3,2,2,5,2,5,2,3,1,3,3,0,1,1,0,2,3,0,3,4,3,1018
2154,611,2,1,5,0,1,4,1,1,1,0,1,0,1,1,1,0,2,2,1,0,2,3,2,1,644
2155,413,0,2,1,2,0,1,14,4,2,11,0,3,2,2,3,0,0,0,2,2,1,1,1,1,468
2156,422,3,2,1,1,0,0,1,0,2,0,0,2,1,1,1,0,0,1,2,1,1,1,4,1,448
2157,114,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,121
2158,169,0,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,183
2159,209,1,0,1,1,1,0,1,1,1,1,2,1,0,0,3,1,0,0,0,1,1,0,1,0,227
2160,239,1,0,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,249
2161,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,262
2162,199,1,1,2,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,212
2163,65,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
2164,366,1,0,2,1,2,0,1,2,2,1,1,0,0,0,0,0,1,2,2,0,1,0,2,0,387
2165,407,1,3,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,1,2,2,0,0,424
2166,515,2,1,2,0,0,2,2,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,0,1,537
2167,171,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,180
2168,417,0,2,2,0,0,0,0,2,0,0,1,0,0,0,2,0,0,1,2,2,1,0,0,0,432
